413692854704566272	I just at some people and thing you perfect right? #sarcasm
413466541838303232	Thank you turning signal for dying right in front if a state trooper. #sarcasm #whatanawesomenight
419528210951720960	"@LozTaylz: Can't wait for another load of uni work 
#sarcasm 😫" I'm with you on this one!!
416671847728414720	@YGTori I love you so much tori! Honestly i hope we find something together in the future because i always loved you. #Sarcasm Happy?
401456184529416192	Not Available
403228032401702912	@darryllaw @GayleOBrien @bradfromdave @TommyGuns Dont know how ya can do it daily. Must be tough getting outta bed #sarcasm
401791186727624704	Not Available
406984698045685761	Not Available
417506847558344704	Not Available
409126178318872576	@EmilyStanislav why not? things like this never happen to me! #sarcasm
403635872047718400	@jowens510 Come on man, why do you have to hate on a local company like that? #sarcasm #hopehegetsthejoke #needmorecoffee
405314395829719040	Oh, It's snowing? It's fine, I'm super prepared for this. #sarcasm
400275021551403008	@dalibologna @Liberty_2112 obviously the libertarian party has it right and would never nominate a bad candidate tho...#sarcasm
414293352368963585	Tweeps are so cool man. All highly intellectual thoughts regarding politics and stuff but will never participate in elections ! #sarcasm
404581833636970496	S/O to the milkman who was late picking up the milk again. You go guy. #sarcasm
408061719282343936	Not Available
411837742692466688	Not Available
405386093895229440	@jaymohr37 We think Goodell is doing a great job.
S/
Monday night matchups, tie games, and hardhitting defense.
#sarcasm
#JayMohrSports
401153625168547840	I love it when you call me at two in the morning #sarcasm #stop
417546522671075329	I love that I never have signal at my house! #sarcasm
410818020517240832	.@mite72 of course we should be happy they are back to their old games front loading spending with nonexistent cuts later #sarcasm
420327269836791808	This weather makes me think of @danielbeard I'm sure he's LOVING it! 😁😂 #sarcasm
409643078820298752	It's fine to wake me up at 5 AM because annoying others is on your agenda this morning. I think jumping on me would be great. #sarcasm
414016026754297856	Not Available
416598083510996992	Not Available
402548177548881920	@ffs_harry_ just cus you got your laptop back #noneed for the #sarcasm
419647323958808576	Because honestly if you do stuff with other people and rarely talk to me, it really boosts my self confidence about myself. #sarcasm fuck.
400841850228989954	Not Available
420426082488025089	@JasonDufner So who ended up winning the game? I was making a nice rib roast and missed out? #sarcasm #dontcountyourchickens #jinx
414273646857687040	Not Available
400947956603699200	Not Available
400133590945509377	Not Available
407327588072570881	@RyonnaM You see Ryonna, it's a joke. Palmer said last week that he considered Auburn a two loss team. #sarcasm
414240253902221312	I don't see what the big deal is.  1st amendment right?  #freejustine  #sarcasm
401232321837146112	5 Reasons to Be Thankful for Obamacare - My latest column on @BernardGoldberg's website: http://t.co/xELEDYxQ1R #Sarcasm
409477291186475009	Not Available
400083056834650112	Dad burned the ribs.  No wonder dinner tasted so good #sarcasm #dinnerisruined http://t.co/iYLcK19YY7
407598525019463680	You can only respond when your not with you boyfriend? My fault. Boyfriend over friends right? #sarcasm
408292872639614976	Feels like I am swallowing razor blades 🎉 yay #sarcasm #OUCH #goaway
400319352215314432	yes yes I'll meet @adamlevine for sure, it's possible.. #sarcasm
408834645954789376	Not Available
404794249184428032	“@CParlow_05: @elli_celeste10 is the best defensive of player.... #sarcasm” Hey who beat y'all again?! yeah that's right.. #keeptalking
407761985690796032	#Sarcasm Love is spending the rest of your life with someone you want to kill and don't, because you'd miss them too much.
399301209380511744	@graceishuman @tokenbg Well rock music is supposed to be white, though historically it's black. #sarcasm
406605370648711168	It's honestly okay, I really didn't want a text back. #sarcasm
410896343209492480	.@DrewMTips @AP Yeah, but that is just a fee, not a TAX!  #sarcasm @RepPaulRyan #tcot #teaparty @GOP
405519419683520512	Not Available
400781691007930368	Not Available
415553677022466049	Not Available
419950247507288064	Not Available
407739521967882241	Congratulations south Africans on standing up for what you believe in and rallying together.... Oh wait... #sarcasm #eTolls
409318686583824384	Yes. Beef broth for breakfast. What more could I ask for? #sarcasm
407855366718763009	Ohhh these kids have soooo much to be worried about! #Sarcasm
418098196393775105	Not Available
411399466353049600	Listen up, women, this man knows what your "primary role" should be. (#sarcasm) Via @gulf_news http://t.co/RLEehnfJN0
407983405322620928	Not Available
413398019179286528	I simply can't imagine why someone told me the print on my shirt is distracting. #sarcasm #louddresser… http://t.co/WU9iCOsj5j
416874929921863680	Oh! I wonder who just tweeted me!?! #sarcasm #GinaAllUpInMyMentions #weshouldgotobednow http://t.co/V1TyOAbqhX
415240061131575296	Not Available
412304635391508481	Well, from reading the reports, its back to the Villa i know and love, heres to another merry footballing Christmas! #Sarcasm #ChinUp #AVFC
411939323169505280	@tgousetis hey. The kids played hard. Great game. #sarcasm
402780912112631808	Boiler is doing my head in. Flame keeps going out. Just what I need at the start of winter! #sarcasm
413138994260475905	Wow today has been so great I just want to add it to my already perfect week!!!!! 😀😀😀 #Sarcasm
419449309596516352	Not Available
419926356324274176	@cathlm1 @jcochrane72 your to kind smithy ha! #sarcasm  ha!...as jc says... #TheShame ha! X
417546542707253248	Im glad u two women had time to stay past close to have a heart to heart. Hope u got it figured out now. #Sarcasm
415584638497980416	Thank god for Twitter &amp; Facebook or I would of completely forgot today was Christmas Eve #sarcasm
403615663149023232	@Speck_Fan Of course I would hate him because I have his signed jersey and met him a few times. #Sarcasm
418128339254001664	Apple Says It Is 'Unaware' of NSA iPhone Hack Program http://t.co/1FBDbD6vS0 I can't believe that NSA didn't ask permission $AAPL #sarcasm
414611721618477056	“@kayking0822: Some of the sweetest people came into lifeway today #sarcasm” and you now understand the joy of working at LW 😂👏
418821534312984576	Haha guess our plans went to shit😃 as usual. #MyLifeTho #sarcasm
399706481488302080	Trying to decide what cat sweater I wanna rock. Hard to believe they're #bogo #sarcasm #catsandlasers… http://t.co/fFi6xZRIha
415443142775554050	Do I have any packing tape? I AM IN CHARGE OF ALL SHIPPING AND RECEIVING!!!... No, we don't have any tape #sarcasm #geeze
420270634782842880	So did gold prices plunge because of the polar vortex? Or was it because of velocity logic? I'm confused. #sarcasm #jargonisevil
417892208524541952	@SarcasmTxts just followed me. That doesn't make any sense whatsoever. #sarcasm #beingsarcastic
419029845822021632	Not Available
419819014945521666	Keri woke me up at half 8 to ask me if I had her work clothes? I did yeah, cause they're so sexy and all that #ilied #sarcasm
412358082002690048	“@SiriusXMFantasy: this was on offense. Would not count towards the Jets defense.” Haha #Sarcasm sorry. Does anyone use Jets D anyways?!
406631827039068160	Coaches and players are definitely on the same page. #Sarcasm.
408420902624169984	"@UnrevealedFacts: Fact: Ten out of ten people die. Don't take life too seriously." #noshit #ihadnoidea #sarcasm
420731916837335040	Not Available
416405411852328960	Can you put more pics in your snapchat story to show how fun your nights are when I'm just sitting at home? I love them. #sarcasm
411792718437048320	Not Available
414381416458096640	@JumpOnMyTutu Ummm, I think you just showed up on http://t.co/ILOWrKnpZp #sarcasm
406143763132977152	I love how people copy and paste your statuses / tweets as theirs without crediting you, retweeting, or liking it! You guys rock! #sarcasm
407697406415757312	Fighting is easy_When you are mad_Just remember though _it will make you sad...oh look how original I am #sarcasm
410193296833536001	Not Available
412463121958043648	@dmcdmc2014 I'm sure they were dressed well... #sarcasm 
Everyone knows the gays dress better than anyone! Lol
416044549350236160	Not Available
411976356159705088	That hit was totally worth two goals. #NHLJeta #Sarcasm
420292504869535744	@morningmika Wonder why any female would be excited about that...  ;) #Sarcasm
418750698868989953	Boy. 35 degrees and a light drizzle outside. I'm sure glad Scott County decided to call off school. #eyeroll #sarcasm
410160411615707137	All this for one final because it will all apply once I begin my professional career #sarcasm #study… http://t.co/faSp7NwetK
404766156856516608	Not Available
409208095760338946	@TOMayorFord should stay away from Funerals because a Church is no place for a Sinner.. #topoli #sarcasm
417988754499203072	Wake up and walk into living room and dad goes 'now there is a picture of true beauty' #sarcasm #rude
400312478921658368	Not Available
418558554497622016	My guess is that we are in store for yet another thrilling Fiesta Bowl. #sarcasm
403542924236836864	Tigers make another big move! Phil Coke is back baby!!! &gt;_&gt; #cokelegend #sarcasm #whenarewesigninggranderson?
407207440900313088	Super excited to watch the @HoustonTexans today! Instead of the playoff race, I get to watch the race for the #1 draft pick! #sarcasm
409857886039191552	Coming home from a not so good day at work to shovel snow... my favorite thing! #sarcasm
400724557511659520	@TommyBeer Apparently Shump made a commitment to watch Jimmy perform and then bailed. #Sarcasm.
409846964264906752	Do you guys understand how EXCITED I am to get in trouble tomorrow?! I've been looking forward to this all weekend! #sarcasm
415600696327958528	Not Available
403129217962885120	Not Available
402105710575501312	Not Available
419745787342778368	Not Available
412639414049714176	@KymLang @cirrusdriver you mean the same as savings and loan crisis or same as the last crisis? #sarcasm #dejavualloveragain
414313254580547585	Not Available
405336035401269248	Not Available
418081523015770112	Not Available
417000135743111168	Why do guys stay saying there making so Much cash &amp; yet keep bumming off cigarettes and rides . Oh yeah your a high balla .. #sarcasm
411890980225167360	Once you achieve success (or if you have), be sure to let people know by not responding to personal inquiries. #sarcasm
416407174483415040	Not Available
419747643577757697	@deedre @Rob_Stott Yeah, everybody loves him, right? #sarcasm ;)
411202030112628736	It turned out to be that my school's gates are wide opened for us :/ great !! #sarcasm. Actually im pissed off its only my school
418020936596459520	Lol - bandwagon! RT @bwerde: "can't wait to read a few more articles about how parents using Facebook has made it uncool for kids!" #sarcasm
403270528300883970	The girls from @TwinPeaksGirl came to meet the team at @FranchiseOK and dropped off a calendar for us. Man....this job sucks. #sarcasm
419308145559617537	Not Available
403267229174611968	Not Available
403207612805562368	@maria418 @AlexisDemetra it’s going to be Legen… Wait for it… DADDY! #sarcasm
406564492622180352	@Superdry_Care thank u for swift responce...#sarcasm...it's nice to know that your service is just as good as that I received in store.crap!
400039429063970816	I mean I only have English, and Science, and Geometry, and Algebra. That's not a lot right? #sarcasm
417471438140895233	Not Available
404343826414047232	Not Available
418498215877410816	Hey MLB here's a great idea, why not a Home run contest to settle ties, that's a great idea. #Sarcasm #NHL #WinterClassic #RedWings.
404308368191279105	Not Available
405022677762445313	Not Available
406702285570318336	Oh. Thanks for calling back @Bruh__32 ! #sarcasm #awkward #hateyou #fuckyou #dipshit #hoe
410186603101843457	If you want to see the ONW Orchestra girls where the most attractive dresses ever, come to the concert tonight. #sarcasm
401924995741671424	Not Available
420413094624378880	"@gopfashionista: Allegedly Carney is briefing at 12:45pm EST tomorrow...." but what about the beard.... #sarcasm
411585330736037888	Not Available
404582168329871360	Not Available
414444450144739328	Oh iya udah lama pengen ngetweet ini: Congrats, dude... u r now officially a serial rapist. Enjoy ur new title. #sarcasm
408744043149942784	Not Available
407266630507700225	Not Available
418253581754445824	Dear friends. Thanks so much for all the New Year's Eve party invites. Really overwhelmed with all the chances to see you all :) #sarcasm
406535717959921664	How would I catch up on all my celebrity gossip without Twitter? Damn. I'm so thankful. #sarcasm.
409352418560704512	I can already tell that today is gonna be a fantastic day #sarcasm
402846380688818176	So glad the NBA redacted Ibaka's technical from the Clippers game, bc that definitely helps him getting thrown out and us loosing. #sarcasm
404271478104805376	"I need a break from my own thoughts. 
#Sarcasm #Music #OwlCity #Quotes
400162210892505088	Not Available
419662891768246272	Not Available
414151308967309313	@joewhitbread Red Deer lacks the kind of major corporate funding that Cochrane gets from the sawmill, obviously #sarcasm
405994791927705603	Not Available
417613595665371137	@nadeemmalik so the status quo who are being exposed by #DrQadri doesn't like him, -- Well thats Odd, #sarcasm
407215242800672768	Not Available
409038405234749440	Not Available
404601861644513280	Nice that I'm getting help with this redundancy form!!!!!! #sarcasm 😂😭
420347255397564416	I'm so glad my mom let me know dinner was ready so I could eat with her instead of by myself. #sarcasm
406862285630492672	Not Available
416622600601628672	Phone blows up while im working, go on lunch .... nothing. Great timing people #sarcasm
407708371840561152	@caickers @m5ovdotcom You forgot the #sarcasm hashtag. The sound you hear is my wallet snapping shut. Ha ha.
400810230226771968	Well thanks, RCC, for beating me like a dead horse today. Felt great! #Sarcasm
408394765437128704	It doesn't matter how well you're doing on your finals as long as your future husband is acing his 😉 #sarcasm
418083249307406336	Makes me want one #sarcasm How The NSA Hacks Your iPhone (Presenting DROPOUT JEEP) - http://t.co/I9nE5U3zWR
412501398237241344	Morning tweeps. Monday ugh! Back is killing me, have to take car in for new exhaust after work then walk to hosp - fun day lined up #sarcasm
407317069085286400	Not Available
412428607672168449	Well, thank god this still exists... #sarcasm #Christmastreetimemachine http://t.co/XqpmUELhyO
402193228931137536	Not Available
405057051199418368	Wonders what it'd be like to actually GET ALONG with my family. #greatday #sarcasm
405741347476615168	Not Available
403726264088809472	Not Available
407556682974126080	Not Available
407738247922454528	Not Available
407743404550787072	Not Available
420084703551426560	Catch yourself a little catfish dinner? That's your kinda night? What a lovely song! -_- #sarcasm but I love it!!!!
417746418703400960	@JaimeColbyTV @Billhemmer I predict that 2014 will be canceled due to lack of #Democratic interest #sarcasm
418955604154417152	Not Available
408623331768664064	Not Available
410116317614579712	@AJ_Zade You know how to flatter a girl! Im all flustered! #Sarcasm! :P I like it but I miss the long hair! Will most likely grow it!!
403332034161950721	Not Available
418809062684229632	Not Available
410738977885663232	And kiddo just accidentally elbowed me in the jaw. Awesome #sarcasm
407853919537090561	Not Available
420382016886951937	Not Available
418830655468744704	@NicoleAuerbach @ESPNAndyKatz @John_Infante come on now Coaches dont leave &amp; sit out 1 yr they love the kids #sarcasm
414062039636512768	“@fahmiabdrased: Apa beza marin dgn navy” Marine dlam cter One Piece, Navy dlam cter Battleship. Both dalam Iron Man2 LOL #sarcasm
415414260496232448	Spend the wee hours of the morning dealing with a break in at work? I'm there! #Sarcasm #ihasit
414994181476454400	Not Available
413130615387881472	@reillysloat nooo 😰 well who needs balancing chemical equations anyways? Like I'm sure it's a completely relevant and useful skill #sarcasm
399354676778246144	Not Available
418436107429089280	wow my hair only took an hour and half to curl #sarcasm
408430203162341376	Not Available
402166954376855552	Not Available
414105909317480448	@TahirImran hahah its ok sir  i was just teasing on lighter side ;) #sarcasm :p @ajmaljami
413477175652667392	no I don't want to talk to you, why would you think that? #sarcasm
415973620477751296	Not Available
408788133505802240	Not Available
400452854512504833	It's said that #sarcasm is the lowest form of #wit. To that I say "No, really? Hey, somebody give this person a #Nobel #peace #prize!"
410476039685423104	or dont reply, love it when u do that shit. #not #sarcasm
401921301327011841	Only three weeks left before my birthday and two weeks before the exams.. Hooray, for the guy who decided to fast forward time.. #sarcasm
418660835557269504	Not Available
411356361125924864	Not Available
399383374990557184	Not Available
420802293340987392	Let's be positive and be happy all the time. ALL the time!! #sarcasm 😜😁
402261486313017344	Not Available
418047440793501696	Not Available
410209244101611520	Ever stop to think, and forget starting again? #sarcasm
411922528169254912	Cause that tweet was so for attention too 💁 #sarcasm #itwasnt
402653228031959040	@Mr4thAndLong I know he will score because we all know Romo is the only QB that fails with game on the line.  #Sarcasm
400124574907387905	Not Available
413037913157668864	Clearly I am ultra ready for this math final.
#sarcasm http://t.co/8nAEYkFIpP
402510247983853568	Thank goodness for Netflix today. At least I'll lose those last few pounds! #sarcasm
410899149098196992	Not Available
415610263081992192	So glad I came home for Christmas.. So cheery and relaxing #sarcasm
409874255707271168	Not Available
404373493522784256	Good ol aggie defense. Best in the country. #sarcasm
419035710537359360	Hey all #celebrities I passed my 1000 tweets mark without even noticing eh :P Can do please do the honours #sarcasm
419608335470825473	Not Available
417659894263607297	@abc7kristensze @Beyonce So glad 7 astronauts died for her breakup son sample. "Houston we have a problem," just wouldn't do it. #sarcasm
402929520342478848	Not Available
409247578052497408	thanks everyone for inviting me out. my texts were flooded with invites and my phone froze, which explains why im still home. #sarcasm
403857180161351680	Bus is so packed this morning, #sarcasm me and Dale lol
411340210375368704	Not Available
418010165003030528	Not Available
411423084885729280	so RCH racing have 2 casino sponsor's. Until they land Wayne Newton they're just small fish in the pond. #sarcasm
403128539173908480	Not Available
399209440429080577	I love being able to share all my boring experiences with you &amp; I'm sure you love it too #sarcasm
413093649912582144	Not Available
409051964702752768	A 'most hated celebrities 2013' list containing predominantly female celebrities? Aren't we legit. #Sarcasm
415564905237192704	Wrapping presents with #MidnightMemories on.Bet my family are ❤ing my amazing singing ;) #sarcasm #Christmas #ChristmasEve @onedirection_ID
409121003390779392	Not Available
410580361622462464	Cruise as single of the year....nobody saw that coming! #sarcasm #ACAs
406536154314727424	i love it when my earphones fall out my phone and then the song i was playing plays aloud...#sarcasm
400831990049419264	I "Love" how every Netflix episode synopsis is literally just a summery of every plot point from the episode. #Sarcasm
401465717565816832	Not Available
414442942627971072	Not Available
410627796239941632	The roads look really bad to me😏 I think we need another day without school👌  #sarcasm
401554449887293440	@SivanJohn #sarcasm well said. Simple #accountability is missing when spending public money. Mediocrity to continue....in this #Bolehland
400461668129714176	Not Available
405452865520402432	Just looked at the WOD... I love burpee box jump overs!! 😣 #Sarcasm @crossfit806
399570005668687872	Check out my tshirt i nabbed #bigbangtheory #SheldonCooper #sarcasm http://t.co/XjOPLueJoZ
419228281502961664	Not Available
417531824823234561	Aanndd... now I'm mad. What a wonderful evening this has turned out to be. #sarcasm
407236926148595712	@UnsportsmanGent lol. I think I've heard a few whispers of Saban after last night... #sarcasm
415055192141627392	Not Available
419904607830040577	I love when people constantly screen shot me.  #Sarcasm @Haileystyles99
410930551864844288	Not Available
414631285458358272	Not Available
414023581333344256	My day to sleep in and I have a meeting at 9 am...Lucky me.
#sarcasm
404184963949424640	@ZarrarKhuhro @Baysharum Butts, can only be from Gujranwala #sarcasm :D
402990928056418304	Not Available
410373633224101888	Not Available
407369661223677952	Not Available
417395312521936897	Did I forget to mention how hot it is when you put videos of yourself smoking on social media? #Sarcasm
417037325617860608	{random post} Does anyone agree? Haha! #day #followspree #random #sarcasm http://t.co/WX0tWW6Dqr
408328767128350720	I just love wearing a sweater one day and a tank top the next.... #sarcasm #texasweather
403629493413097472	Remember, women and people who want healthy options aren't meant to be at sports brewpubs! #ram #sarcasm
402138510637150208	Not Available
411845035995312129	Drs/nurses coming in at 5:12, 6:27, &amp; 7:41asking the same dumb ?'s + pull out chair as a bed = great night of sleep. #sarcasm #grumpyronald
410017276910268416	“@KarleeLiles: My shoulder hurts &amp; I am beyond tired. Today should be a great day! #sarcasm”
409744671561515008	Not Available
406216870283706368	Not Available
415455739726282752	@publiceyestl I think it's important for as many reporters as possible to be on the overpasses telling you not to come outside. #sarcasm
404776483874291713	Wooohoooo!!!!!! Field goal!!!!! Second field goal!! #sarcasm 😐
418485028029755393	@ChristopherAK welcome back to sunny blighty #sarcasm see you tomorrow
408105423741255680	@jerry148 explaination: Original tweet was meant to compare something more likely than repealing Obamacare. #sarcasm #SorryForTheConfusion
412261310550654976	Really Lloris only a double save, you couldn't have done a triple save there... #Sarcasm #OurGoaliesOurBestPlayer
415299971638755328	@DoucetteWard13 prolonged power outage in your ward again! The one letter you sent last time must have worked! #sarcasm
412704491721723904	Not Available
410570086093967360	I really love that every single person in my life is angry with me right now, it's such an amazing feeling. #sarcasm
416762549296566272	Not Available
408677417880801280	Not Available
410477996252737536	@winstarvander Can't wait to see the @TheWindsorStar comment section. #Sarcasm
401929274149842944	Not Available
418872589981724673	Not Available
417451940771926016	Great defense there Conte. Great. Defense. #sarcasm
413789003968561152	Not Available
400498920544956416	Not Available
408249558305476608	Not Available
413755106715107328	@SquirrelPowa @sadpear being a mod seems like such a fun thing to do, full of lovely, warm and caring people #sarcasm
418571573293903873	Just turned to the #FiestaBowl. Announcers sound very excited to be there. #sarcasm
403040887355097088	Can't wait for the Idaho-Florida State football game on Saturday... #sarcasm #blowout
409072163170168832	I love how @amazon search auto-completes a product, then, does not list said product in the results. #sarcasm
410342619852447745	This is Unhappy RVP who has asked for transfer request....look how unhappy he is :/ #sarcasm #mufc #sarcastictweet http://t.co/15WMZPoheI
411445671925792769	Not Available
400042546044628993	"@SpencerGeorgeM: So apparently #MIC was great.. Thanks guys.. So enjoy making it! The love makes it worthwhile.. x"#sarcasm lowestformofwit
415614327828119552	Guys, I seriously sound so freaking sexy with this stuffy nose😂😂 #SARCASM
399554355906351106	If reading others happy status messages makes u feel happy, ur innocence deserves much more happiness than that... #sarcasm
410154576462217216	Not Available
399654385833086976	My cat just knocked over by bowl of crackers and now its all over my floor and homework...glad my vacuum cleaner is broken :/ #sarcasm
399669052223680512	Not Available
412309238795751424	More tix available 4 tonite's Stiller game. Really?  Didn't see that coming.  #Sarcasm #Hypocrites
417723105453154304	Cracking phone screen is exactly how I wanted my day to start :) awesome! #Sarcasm
411873594235682816	@gss2003 it's always a shame when someone can't decipher sarcasm. I guess you need the #sarcasm at the end of tweets?
420888498455846912	Not Available
420617170251313152	Not Available
418500714122342401	Shout out to my local Taco Bell. It only took 8 mins to make 2 quesadillas and 3 tacos. #sarcasm
402454896231727104	Not Available
415618883408502786	@evansalex000 you're going to be a great housewife one day.. #sarcasm
405819813421121537	Not Available
403649923327229952	So now instead of needing 2/3 in the Senate to convict and remove President from office after impeachment we just need a majority? #sarcasm
415119922839425024	@NicBannon #sarcasm Just beaten the storm and got to Kent. Bit windy, but that could be the ripe bananas we had to eat up........
399982039652651008	Not Available
403889710830850048	@Karlos_Danger getting slapped at 7:30 in the morning is my favorite thing about work! #sarcasm
407788751801548800	Tired, feel ill and a really bad day... Perfect day for maths ;) #sarcasm #bitchplease
403934159116070912	Not Available
399368790808752129	Great effort #phaneuf kind of effort you want to see from your captain late in a 2-1 game #sarcasm
417671901968744449	Not Available
411910588961259520	Not Available
417774327514558464	Not Available
401648080371867648	"@_xobrandy: ain't shit niggas &lt;&lt;&lt;"yes n bitches are A1 these days.. #Sarcasm
403865449882214400	@TheFunnyTeens. Some should avoid #sarcasm..not everyone is talented enough to use it!
402499541267910658	My life... Being super sarcastic as an eastern european in the west ;-P #sarcasm #JustMe http://t.co/yWZlrVNqN9
414920241039548416	Not Available
413513044506214400	Way to go A&amp;E, y'all are sooooo smart. You showed that Phil Robertson. #sarcasm
418841870064943104	Not Available
407230100225028096	Not Available
408983318407811072	Not Available
412283078598328320	It's refreshing hearing announcers bash the Bills over every detail. #sarcasm 101
404958054594387968	Not Available
399522314087587840	Not Available
410601093711036416	Not Available
418250159147872256	Hey West Coast! What does 2013 feel like? I bet not as cool as 2014!! #Sarcasm
413470597792821249	NJ commentators: "not a very good defensive play by Karlsson"...havent heard that one before #sarcasm #peskysens #gosensgo @Senators 0-1
405270974766927872	Not Available
408010396743004161	If the #Sixers win tonight I bet everyone will say it's because vucevic was out...right? #sarcasm
407183336386211840	Gotta love when family comes to town and they don't tell you. #sarcasm
404460989531566080	Wow #Baylor looks REALLY good no wonder they jumped tOSU in the AP poll #sarcasm
420522020036542465	Not Available
404395327392088064	A housemate is talking about wisdom teeth infections at quite some length. It is truly riveting. 
#sarcasm #DentistryJapes
413025979599040512	If @panerabread could turn down the air conditioning that would be great!! It is a wonderful 27 degrees outside!! #sarcasm
407700909129338880	Not Available
408240542061834241	Not Available
403361539958112256	Not Available
413748118803734529	No better time to learn the test material than when taking the actual test &lt;&lt;&lt; #sarcasm #havenoideawhatimdoing #F 📝👎
410173920835543040	Time for my favorite part of the day, to do my hair 😒 #Sarcasm http://t.co/ZvgWs4FYWf
411543706160726016	@YodelOnline No reply to personal message about this then? #nice #sarcasm #fail oh and @SportsDirectUK you should stop using this company
408675913216589824	Not Available
412281714656804865	I'm glad I get sick right at the beginning of my holidays #soawesome #sarcasm 👿
404354488481632257	Not Available
417263332152717312	Halah gayane wae makan direstoran western tapi ngmg "What's your name" masih remidi. Hahaha #Pathetic #Sarcasm
404209537651331072	Fantastic now ITV are going to phone my mum to ask for permission to show me on tv!! #sarcasm
411557237661126656	The ccfc offers just get better and better. I really don't know how I can keep my #nopm stance up #sarcasm  http://t.co/6K4gU8zJiR
407343597093003265	I'm so glad Erick Decker got all the TDs today in the Broncos game instead of Demaryius Thomas! #sarcasm
416790093106397184	Not Available
402996647031877632	Patiently waiting for hubby to get home so we can watch #SOA ... #sarcasm
410429709324136448	First leg day in two weeks got me tossin chunks. Love it! #sarcasm #dead
417392529894805505	Not Available
404588579277799424	Breaking News: Someone said that someone heard that someone saw an iPhone with a 6" screen. Still doesn’t make sense, but hey. #sarcasm
412325293236289536	"@terrymc13: Just realized I forgot to add Damian Williams to #Titans inactives."chaos for fantasy owners in playoffs now #sarcasm
410905005621669888	Two classes down, two more to go next week.. then Christmas Break!! Oh wait, I have to study for the CPA every day I'm home. #yes #sarcasm
408241147782250496	$GDX having a terrific two days this week. #Sarcasm RT @pensionpartners: So - anyone buying 3x Gold Miners ETFs today? #WTFisBuyLow
400001808099467265	Not Available
407002816763293696	Watching Donnie Darko with @AnneliseRod #joy #sarcasm #fuckthismovie
406080663574806528	I love finding out in-depth details about failing shows from actors I don’t know or care about during “parade coverage” #sarcasm
408716400900202496	That's nice, ITV won't interrupt I'm a Celeb with this sad and breaking news but @BBCOne did so immediately! #sarcasm #RIPMandela
413889980415504385	Not Available
411110654603702273	@xsuperhan what's new?? Haha, remember that time when everyone loved the Bellas much more than AJ? #sarcasm
416612339094650880	Just got two sexy snaps from my friends. Man, they're cute. #snapchat #sarcasm
411335660193067008	You won't keep a bible out for kids to read cuz it's "man made" but you leave cookies &amp; milk out for Santa. Nice logic. #sarcasm #CHRISTmas
417141434295529472	You should have one. #read #book #userguide #brain #sarcastic #joke #sarcasm #bigbadwolf #macai #hobby… http://t.co/z1xXoRv91g
408331686032588800	@samanthadjb @thinkprogress wow, food shaming for your tits! how novel #sarcasm
